id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
25770574,"Asakusa,Akihabara,Ueno,Narita access!New big House",138720902,Toori,葛飾区,35.74761,139.82606,建物全体,35000,2,113,2024-06-09,1.54,2,195,24,M130020160
25981202,JR/京成金町駅徒歩6分 - 和室（ツイン） - 上野、有楽町、六本木へ乗り換え無し,30840659,Guesthouse,葛飾区,35.76606,139.86476,一般住宅個室,5115,2,16,2024-03-24,0.22,4,42,8,Hotels and Inns Business Act | 東京都葛飾区保健所 | 26葛保生第3209号
25995475,☆YAWP！☆ The coziest hostel for backpackers（12beds）,193360373,Tak,葛飾区,35.75227,139.86838,共有部屋,2114,1,81,2024-05-14,1.12,6,24,20,Hotels and Inns Business Act | 東京都葛飾区 | 26葛保生第3438号
26923743,Sunny and cozy 2 bedroom private house,23873142,Takashi,葛飾区,35.7332,139.87177,建物全体,18000,1,36,2024-05-08,0.60,2,144,18,M130015300
27346787,"43min Narita,Haneda,max14people/100㎡/netflix free",203206531,Asako,葛飾区,35.74616,139.85508,建物全体,30136,1,145,2024-05-25,2.03,8,251,26,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第226号
27598461,"2BR-Easy access to Airport, Skytree, Asakusa, Ueno",30706521,Yong,葛飾区,35.7451286315918,139.85055541992188,建物全体,22557,1,89,2024-05-07,1.26,3,128,29,Hotels and Inns Business Act | 葛飾区保健所 | 2葛保生環令第3号
27688237,Max10ppl! JP traditional house! Near SensojiTemple,97958809,鄭,葛飾区,35.73046,139.84094,建物全体,17760,1,38,2024-06-19,0.54,8,136,10,M130007792
28210569,Large living room for family/128㎡ detached house,187014041,Miki,葛飾区,35.73607,139.83713,建物全体,70000,5,264,2024-06-24,3.81,1,273,49,Hotels and Inns Business Act | 葛飾区保健所 | 30葛保生環第173号
28263537,Sun Room(Hao Bros. Home)/京成高砂駅2分,178965087,Daikichi,葛飾区,35.74928,139.869,一般住宅個室,4500,2,49,2024-06-25,0.71,3,134,22,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第192号
28589957,浅草や東京スカイツリーが近い小さな日本庭園の大きな家。広いテラスでゆったりと。,43230315,Hirotake,葛飾区,35.73082,139.83576,建物全体,72572,1,195,2024-06-08,2.83,2,241,26,M130005697
28716543,SUNNY GARDEN101,197268556,Heyao,葛飾区,35.75308,139.8671,建物全体,5977,1,101,2024-06-15,1.44,9,152,43,Hotels and Inns Business Act | 31葛保生環 | 第244号
28767910,高砂駅201 车站徒歩５分　直通銀座、浅草、SkyTree、上野、両空港、品川　,197268556,Heyao,葛飾区,35.75483,139.86894,建物全体,8583,1,93,2024-06-16,1.34,9,136,31,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第244号
28926967,SUNNY GARDEN203,71920606,Heyao,葛飾区,35.75317,139.86708,建物全体,7751,1,82,2024-06-25,1.20,16,58,39,Hotels and Inns Business Act | 31葛保生環 | 第244号
29045855,4 beds mix dormitory 2nd,33478325,Yukihiko,葛飾区,35.74484,139.86122,共有部屋,,2,10,2023-11-18,0.15,7,0,3,Hotels and Inns Business Act | 葛飾区保健所 | 26葛保生第3738号
29064070,6 beds mix dormitory 2nd,33478325,Yukihiko,葛飾区,35.74417,139.86182,共有部屋,,2,11,2022-12-18,0.16,7,0,0,Hotels and Inns Business Act | 葛飾区保健所 | 26葛保生第3738号
29088023,"7min to Station, Japanese style room for 3 person",30840659,Guesthouse,葛飾区,35.76634,139.86534,一般住宅個室,7999,2,24,2024-01-21,0.39,4,55,5,Hotels and Inns Business Act | 東京都葛飾区保健所 | 26葛保生第3209 号
29262671,5min walk★6 single BEDs★Airport Direct,110560505,Momo,葛飾区,35.75064,139.85734,建物全体,8873,3,59,2024-06-19,0.89,2,99,23,M130011520
29366784,SUNNY GARDEN102,71920606,Heyao,葛飾区,35.75506,139.86888,建物全体,5837,1,65,2024-06-27,0.96,16,154,28,Hotels and Inns Business Act | 31葛保生環 | 第244号
29402401,6 beds mix dormitory 3rd,33478325,Yukihiko,葛飾区,35.74572,139.86351,共有部屋,,2,2,2020-01-03,0.03,7,0,0,Hotels and Inns Business Act | 葛飾区保健所 | 26葛保生第3738号
29428737,4 beds mix dormitory 3rd,33478325,Yukihiko,葛飾区,35.74581,139.86323,共有部屋,,2,3,2019-09-26,0.05,7,0,0,Hotels and Inns Business Act | 葛飾区保健所 | 26葛保生第3738号
29442974,Fully Renovated House 80sqm Tokyo,16188418,Ken,葛飾区,35.74357,139.82782,建物全体,32251,1,39,2024-05-03,0.57,10,357,2,M130008900
29445060,13/四ツ木1/東京観光に最適/駅から徒歩3分/成田空港から便利/12名/浅草10分、東京駅25分,183877565,UI Home Company,葛飾区,35.73139,139.83671,建物全体,27000,2,82,2024-06-16,1.22,70,134,27,Hotels and Inns Business Act | 葛飾区保健所 | 30葛保生環第185号
29993007,JP traditional house! Max9ppl! Near SensojiTemple,97958809,鄭,葛飾区,35.73205,139.84226,建物全体,17760,2,29,2024-05-28,0.43,8,134,4,M130009907
30263559,★YAWP★（２beds/12bedroom）I used to be a Manga artist,193360373,Tak,葛飾区,35.7533,139.87025,共有部屋,4229,1,46,2024-04-11,0.69,6,38,14,Hotels and Inns Business Act | 東京都葛飾区保健所 | 26葛保生第3438号
30744767,【無料駐車場付き】スカイツリービュー&浅草まで直通のファミリーハウス！,227942987,Qiqa,葛飾区,35.7324,139.83321,建物全体,24206,1,114,2024-05-28,1.70,1,146,23,M130010808
30864004,"106㎡,Near Skytree, Disney, Ueno, Asakusa & Airport",230731097,Tomo & Sachi,葛飾区,35.74509,139.88334,建物全体,42714,1,110,2024-06-24,1.64,4,209,25,M130011607
31210839,For 2 group-apt+2 toilet+2 showers+2 kitchen,7740848,K Family,葛飾区,35.73657,139.85203,建物全体,46057,5,35,2024-06-21,0.57,6,142,22,M130002147
31323641,地铁步行4分!日式民宿.独立卫浴 直达羽田.成田国际机场 .浅草.天空树.国立美术馆.迪士尼.上野,234477095,Yuxia,葛飾区,35.75081,139.8401,一般住宅個室,,2,36,2023-06-18,0.55,35,0,0,Hotels and Inns Business Act | 東京都葛飾区保健所 | 30葛保生環第108号
31452530,地铁站步行4分，日式传统住宅，房间大，独立卫浴，浅草/押上/银座/上野/日暮里/秋叶原，直达成田机场,234477095,Yuxia,葛飾区,35.7496337890625,139.83897399902344,建物全体,,1,50,2023-06-29,0.78,35,0,0,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第108号
31476708,Direct train to Asakusa! 5 Bedrooms 10ppl(MS41),234898353,Plays,葛飾区,35.74993,139.86403,建物全体,32286,1,47,2024-05-19,0.72,2,46,18,M130012303
32172061,4 minutes fromsubway!Asakusa/ TokyoSkyTree/ UEno,234477095,Yuxia,葛飾区,35.74872,139.83974,建物全体,40286,1,32,2024-05-31,0.58,35,139,31,Hotels and Inns Business Act | 葛飾区保健所 | 30葛保生環第108号
32923275,Arrive directly to  haneda  and narita airport,37525225,鹰,葛飾区,35.74831771850586,139.8521728515625,建物全体,29286,1,104,2024-06-20,1.63,3,286,33,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第234号
32951767,Walk 8min/Japanese Room/Tokyo/Narita Haneda 55min,245739130,Kanae House,葛飾区,35.72315,139.8541,建物全体,24000,2,45,2024-03-19,0.70,1,271,7,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第321号
32970385,202スカイツリー展望 ナチュラルスタイル部屋BBQ free wifi 成田便利,71586600,捷,葛飾区,35.74689,139.82908,建物全体,8843,1,64,2024-06-10,1.00,6,50,6,M130013154
32998249,75平米/3感染対策済/マンスリー45%オフ/JR亀有駅2分 / スーパー目の前/Max16,91235096,Kayo,葛飾区,35.76582,139.84804,建物全体,15714,1,41,2023-12-17,0.64,8,142,3,Hotels and Inns Business Act | 葛飾区保健所 | 4葛保生環令第328号
33006059,◆YAWP◆（3beds/12bedroom）I used to be a Manga artist,193360373,Tak,葛飾区,35.75405,139.86969,共有部屋,6343,1,4,2024-05-22,0.06,6,22,2,Hotels and Inns Business Act | 東京都葛飾区保健所 | 26葛保生第3438号
33009635,戸建ての三階建　駅徒歩6分／12分二線利用可　直通浅草、上野、日暮里、スカイツリー、成田、羽田空港,128908736,熊,葛飾区,35.7492,139.82418,建物全体,15514,2,93,2024-06-15,1.45,1,65,37,Hotels and Inns Business Act | 東京都葛飾区 | 30葛保生環第320号
33033125,301スカイツリー展望ナチュラルスタイル部屋BBQ freewifi成田便利,71586600,捷,葛飾区,35.7454,139.82951,建物全体,8500,1,57,2024-05-12,0.89,6,81,15,M130013240
33033694,302スカイツリー展望　ナチュラルスタイル部屋体験交流 屋上BBQ freewifi 成田,71586600,捷,葛飾区,35.74618,139.82954,建物全体,9429,1,56,2024-04-07,0.88,6,40,6,M130013241
33034019,402スカイツリー展望ナチュラルスタイル部屋free wifi 屋上BBQ成田便利,71586600,捷,葛飾区,35.74683,139.82889,建物全体,9500,1,92,2024-05-18,1.44,6,165,13,M130013242
33411271,【Monthly】3 Floor 5 Bedrooms house - Near Station,234898353,Plays,葛飾区,35.75052,139.86621,建物全体,18000,30,1,2024-02-20,0.23,2,360,1,M130012303
33500297,民泊　蘭峰 99平方の一軒家まるごと貸し。浅草、スカイツリー、上野観光に便利。成田羽田空港乗換えなし,37637268,志強（しきょう),葛飾区,35.73195,139.84232,建物全体,28714,3,8,2024-05-27,0.51,1,364,3,M130005273
33567739,Monthly Fully Renovated/80sqm/Tokyo,16188418,Ken,葛飾区,35.74374,139.82756,建物全体,14715,28,6,2024-05-13,0.10,10,117,2,M130008900
33733357,Shinkoiwa Station 9 min on foot / Max 10 guests,253816904,暁,葛飾区,35.72073,139.85187,建物全体,,2,12,2020-01-24,0.19,2,0,0,M130015374
33998045,自主隔離/空港送迎/マンスリー亀有/Kameari 2min/Asakusa/Akiba,91235096,Kayo,葛飾区,35.76401,139.84683,建物全体,31314,29,6,2023-05-31,0.10,8,143,0,Hotels and Inns Business Act | 葛飾区保健所 | 4葛保生環令第328号
35787116,YAYA HOUSE/駅から5分/貸切/無料駐車場/スカイツリー7分/浅草11分/銀座/築地23分,269213404,Yaya,葛飾区,35.73580664792019,139.84418356690688,建物全体,17286,1,57,2024-06-18,0.94,1,105,27,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第41号
35902381,【広々90㎡定員12名のゆったりコンドミニアム】ご家族・グループ旅行に最適、堀切菖蒲園駅から徒歩2分,398887921,Kiyono,葛飾区,35.746582,139.826233,建物全体,45143,1,58,2024-05-11,1.01,1,56,14,Hotels and Inns Business Act | 東京都葛飾区保健所 | 2葛保生環令第496号
36920159,【中層階確約】成田空港から京成線直通♦︎洗濯機キッチン完備のレジデンス,275205512,Randor,葛飾区,35.74252,139.83409,建物全体,17302,1,80,2024-06-18,1.35,4,89,26,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第344号
36922439,【高層階確約】成田空港から京成線直通♦︎洗濯機キッチン完備のレジデンス,275205512,Randor,葛飾区,35.74431,139.83342,建物全体,17302,1,43,2024-05-22,0.72,4,88,16,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第351号
36923567,5名様まで宿泊可能　成田空港から京成線直通　洗濯機キッチン完備のレジデンス,275205512,Randor,葛飾区,35.74453,139.83428,建物全体,17302,1,7,2023-10-22,0.12,4,87,1,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第339号
37755449,Youtube Netflix/Walk 5min/Airport/Tokyo 13min,285537452,Takara House,葛飾区,35.71771,139.86451,建物全体,36643,2,60,2024-06-07,1.03,1,238,15,M130019256
38078215,Monthly Renovated House/2BR/Wi-Fi,6378336,Haru,葛飾区,35.74649,139.83198,建物全体,21335,1,9,2024-03-21,0.16,4,353,2,M130017957
38594838,SUNNY GARDEN 202,71920606,Heyao,葛飾区,35.75338,139.86889,建物全体,8800,1,50,2024-06-24,0.89,16,123,40,Hotels and Inns Business Act | 31葛保生環 | 第244号
38736387,Directly Asakusa room with Traditional Ukiyo-e,296234165,Ukiyo,葛飾区,35.74742,139.85396,建物全体,24429,1,91,2024-06-19,1.60,1,123,29,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第84号
38837370,"一軒家/Disney直通/14人/駅5分/JR秋葉原,東京駅13分/NRT直通有/WiFi",297339086,Koji,葛飾区,35.71867,139.86353,建物全体,100000,2,8,2020-02-21,0.14,2,91,0,M130021061
39015401,Hao Bros. Home WA,178965087,Daikichi,葛飾区,35.74952,139.87117,建物全体,19086,1,58,2024-06-03,1.03,3,221,45,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生衛第178号
39161782,駅徒歩3分フレンチおしゃれな丸貸戸建,300415190,Riko,葛飾区,35.73091,139.8353,建物全体,25500,4,115,2024-06-19,2.04,1,315,44,Hotels and Inns Business Act | 葛飾区保健所長 | ３１葛保生衛第２００号
39303800,I want you to stay like you live/Kameari/ASKA,129096261,Chisaki,葛飾区,35.764538,139.8479,建物全体,16536,2,136,2024-06-20,2.40,52,288,43,Hotels and Inns Business Act | 葛飾区保健所 | 4葛保生環令第169号
39469641,HOTEL Japonica,42922777,Yukitomo,葛飾区,35.74011,139.85327,一般住宅個室,15357,2,34,2024-05-14,0.61,1,102,21,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第163号
39598715,Cozy house at heart of Tokyo,304259812,Joe,葛飾区,35.7562,139.82053,建物全体,19429,2,91,2024-06-25,1.61,1,168,54,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第170号
39687941,SUNNY GARDEN103,71920606,Heyao,葛飾区,35.75369,139.86672,建物全体,6034,1,35,2024-06-20,0.62,16,159,29,Hotels and Inns Business Act | 31葛保生環 | 第244号
39787733,"中長期滞在/Disney直通/一軒家/14人/駅5分/JR秋葉原,東京13分/NRT/WiFi/学生",297339086,Koji,葛飾区,35.71815,139.86206,建物全体,,14,0,,,2,0,0,M130021061
39859618,☆SHITARA HOUSE  dormitoryA☆5min From station,16991186,Kunio,葛飾区,35.7458,139.83019,共有部屋,,1,1,2020-01-01,0.02,5,0,0,M130020316
39905479,Big house with garage/ Free Wi-Fi/ 9min to Asakusa,38467415,Yui,葛飾区,35.7517,139.85986,建物全体,29286,2,68,2024-06-24,1.21,1,158,23,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第147号
39912836,広い戸建/4 bedroom/ Asakusa電車8分/Skytree電車5分/大きなキッチン,201334932,Saki,葛飾区,35.72924,139.8365,建物全体,58571,3,40,2023-08-16,0.71,7,310,1,Hotels and Inns Business Act | 葛飾区保健所 | 5葛保生環令第337号
40215902,Direct  to Narita/Haneda Airport,310605681,Akihito,葛飾区,35.74835,139.85598,建物全体,21857,2,54,2024-06-23,1.90,1,65,46,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第87号
40276453,"Japan Style,Private,Affordable,4min to Sta.",215111176,Feng,葛飾区,35.74749,139.82358,建物全体,,90,17,2020-12-02,0.31,1,0,0,M130022042
40574587,5 min Sky Tree/ 8 min Asakusa /MAX 14 ppl,312770397,俊之,葛飾区,35.73071,139.83525,建物全体,26483,2,208,2024-06-19,3.76,1,340,38,Hotels and Inns Business Act | 葛飾区保健所 | 5葛保生環令第169号
40716326,【TOKYO M’s House】Japanese tatami /Ueno/Nippori,316042033,Mor,葛飾区,35.74387,139.8435,建物全体,17584,1,23,2023-05-24,0.43,1,229,0,M130021074
40735926,202長期,71586600,捷,葛飾区,35.74485,139.82895,建物全体,,28,6,2024-02-29,0.61,6,72,6,M130013239
40740017,SHITARAHOUSE 101,16991186,Kunio,葛飾区,35.7458,139.83019,一般住宅個室,12000,1,22,2024-05-26,1.19,5,94,8,M130020316
40742536,SHITARAHOUSE103 5min From Horikirishobuen sta!,16991186,Kunio,葛飾区,35.74476,139.83097,一般住宅個室,6500,1,11,2024-04-22,0.61,5,5,7,M130020316
40748819,Shitarahouse102 5min From Horikirishobuen sta!,16991186,Kunio,葛飾区,35.74469,139.82916,一般住宅個室,8000,1,16,2024-05-01,0.87,5,94,7,M130020316
40809819,SHITARA HOUSE dormitory B,16991186,Kunio,葛飾区,35.74497,139.82977,共有部屋,,1,1,2020-01-01,0.02,5,0,0,M130020316
40881435,Y's HOTEL Kameari Family stay 4BR/100sqm,318320103,Yuri,葛飾区,35.76932,139.85039,建物全体,23286,2,149,2024-06-26,2.73,1,216,34,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第216号
40930082,nsk building d01,308049115,Kanako,葛飾区,35.7367,139.83508,建物全体,16280,2,65,2024-06-15,1.20,1,290,29,M130022765
41035434,Near Oshiage Skytree Station 5minutes 7ppl stay70㎡,175030748,Asma,葛飾区,35.72801,139.83956,建物全体,19014,2,45,2024-06-11,0.95,1,143,20,M130023593
41035854,Enjoy Hotel 102☆四ツ木駅徒歩3分☆浅草・スカイツリー便利☆フリーWI-FI☆最大5名,320442576,Kawakami,葛飾区,35.73272,139.83579,建物全体,14643,2,68,2024-06-19,1.27,2,63,46,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第336号
41036007,Enjoy Hotel 103☆四ツ木駅徒歩3分☆浅草・スカイツリー便利☆フリーWI-FI☆最大5名,320442576,Kawakami,葛飾区,35.73262,139.83566,建物全体,10786,2,34,2024-06-19,0.63,2,82,21,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第336号
41051853,Wei House,320811007,Wei,葛飾区,35.74624,139.88126,建物全体,15000,2,9,2023-06-28,0.30,4,83,0,M130008912
41324895,Whole house/5 min walk to station/Family-friendly,307564003,Asuka,葛飾区,35.74894,139.82651,建物全体,25071,5,87,2024-06-11,1.71,1,305,38,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第214号
41408801,3LDK / Direct access to Narita AP/ 4 min from STA,248967189,Ent Terrace,葛飾区,35.74797,139.83046,建物全体,14643,5,51,2024-06-23,1.09,6,24,25,Hotels and Inns Business Act | 東京都葛飾保健所 | 31葛保生環第354号
41409588,Direct to Narita/Haneda/Asakusa/Ginza✤5min sta#101,320788768,Lie,葛飾区,35.74254,139.85314,建物全体,13371,1,69,2024-06-24,1.32,2,106,42,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第248号
41412937,Direct to Narita/Haneda/Asakusa/Ginza✤5min sta#201,320788768,Lie,葛飾区,35.74428,139.85387,建物全体,14371,1,85,2024-06-25,2.15,2,100,46,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第248号
41501416,4 bedroom/広い戸建をまるまる借りる/懇親会/浅草まで電車で8分,201334932,Saki,葛飾区,35.731138120949474,139.83691529339757,建物全体,42746,1,282,2024-06-16,5.37,7,310,73,Hotels and Inns Business Act | 葛飾区保健所 | 5葛保生環令第337号
41574603,2min from Sta. /Max9/Free wifi& projector,327632783,Akira,葛飾区,35.751,139.8692,建物全体,27143,2,80,2024-06-18,1.50,1,122,26,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第254号
41652540,"江戸御苑•新小岩館101号最大2名/
（201号を予約すると一棟貸切最大7名）
駅近、成田空港直通",106787327,Kanade,葛飾区,35.715876744941276,139.86277279194684,建物全体,,2,4,2024-06-17,3.33,3,0,4,Hotels and Inns Business Act | 葛飾区保健所 | 5葛保生環令第453号
41691867,"Fully renovated MAX 15 people, 92㎡ Japanese modern",250801270,Masanari,葛飾区,35.73704528808594,139.84385681152344,建物全体,42143,3,122,2024-06-25,2.64,3,229,42,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第365号
41825955,近地铁直达秋叶原/新宿/成田机场/可做钣/可看见天空树/4层独栋/步行12分钟天然温泉/免费停车,205640746,にん,葛飾区,35.719084,139.849677,建物全体,31009,1,37,2023-11-04,0.86,1,66,3,M130023684
42010164,"2min to Sta./Shinjuku 25min, NRT 60min by train",332856546,Yuki,葛飾区,35.7152,139.85927,建物全体,27728,1,414,2024-06-23,7.90,3,187,78,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第338号
42234813,畳部屋2,320811007,Wei,葛飾区,35.74629,139.88266,一般住宅個室,6000,2,0,,,4,79,0,M130008912
42546748,ミニマリズムアパートメント葛飾J,37456117,Haru,葛飾区,35.74744,139.86875,建物全体,,4,23,2024-03-30,0.45,16,0,14,M130024479
42555140,I want you to stay like you live! /AVTI,129096261,Chisaki,葛飾区,35.738735,139.84639,建物全体,26626,2,105,2024-06-14,2.02,52,261,33,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第294号
42588788,127㎡の広々一軒家/お花茶屋駅徒歩3分／駐車場あり／15名収容,322521715,Saori,葛飾区,35.75022,139.84147,建物全体,46429,5,106,2024-06-22,2.02,1,231,41,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生環第189号
42702964,ミニマリズムアパートメント葛飾A,37456117,Haru,葛飾区,35.74786,139.86787,建物全体,6800,3,28,2024-06-02,0.56,16,10,11,M130024480
42704111,ミニマリズムアパートメント葛飾B,37456117,Haru,葛飾区,35.7478,139.87024,建物全体,6257,3,20,2024-05-25,0.39,16,4,9,M130024482
42704378,ミニマリズムアパートメント葛飾C,37456117,Haru,葛飾区,35.74944,139.86998,建物全体,6800,3,23,2024-05-27,0.88,16,9,9,M130024484
42704575,ミニマリズムアパートメント葛飾D,37456117,Haru,葛飾区,35.74784,139.87007,建物全体,6943,3,18,2024-06-12,0.37,16,14,10,M130024486
42732872,ミニマリズムアパートメント葛飾E,37456117,Haru,葛飾区,35.74744,139.86792,建物全体,6800,3,22,2024-06-05,0.81,16,15,11,M130024487
