id,物件名,ホストID,ホスト名,基礎自治体名,latitude,longitude,部屋タイプ,値段,最小宿泊数,レビュー数,最新レビュー日,一月あたりのレビュー数,ホストの保有物件数,貸し出している日数,リスティングのレビュー数（過去 12 か月間）,license
22961172,[PILOT] near Haneda and central Tokyo Kitchen,169225525,The Aoca Tokyo Sanno,大田区,35.58324,139.72525,建物全体,12771,2,45,2023-12-24,0.61,14,32,2,Special Economic Zoning Act | 29健生発第11808号
22961230,3ppl 1Bed 1Sofa FreeWiFi Shibuya Shinagawa,169225525,The Aoca Tokyo Sanno,大田区,35.58488,139.72379,建物全体,25514,2,82,2024-06-03,1.08,14,44,6,Special Economic Zoning Act | 29健生発第11808号
22961855,(OLIVE )near Haneda and central Tokyo Kitchen,169225525,The Aoca Tokyo Sanno,大田区,35.58513,139.72428,建物全体,13410,2,59,2022-12-26,0.80,14,27,0,Special Economic Zoning Act | 29健生発第11808号
22961929,FreeWiFi Kitchen Shibuya Shinagawa Tokyo,169225525,The Aoca Tokyo Sanno,大田区,35.58361,139.72563,建物全体,12771,2,41,2023-11-16,0.54,14,45,2,Special Economic Zoning Act | 29健生発第11808号
22962002,6ppl 2Bed FreeWiFi Kitchen Shibuya Shinagawa Ginza,169225525,The Aoca Tokyo Sanno,大田区,35.58316,139.72373,建物全体,22514,2,21,2023-10-08,0.28,14,35,1,Special Economic Zoning Act | 29健生発第11808号
22962052,4ppl 2Bed 1Sofa FreeWiFi Kitchen Shibuya Shinagawa,169225525,The Aoca Tokyo Sanno,大田区,35.5834,139.72385,建物全体,12771,2,55,2024-03-15,0.72,14,31,3,Special Economic Zoning Act | 29健生発第11808号
22987846,GoTo+Long stay discount! Near Haneda/3P Apart/loft,170476605,Kazu,大田区,35.56646,139.71099,建物全体,9786,5,98,2024-06-21,1.30,1,109,20,Special Economic Zoning Act | 30 健生発第 11586 号
23310893,2ppl 1Bed 1Sofa FreeWiFi Kitchen Shibuya Shinagawa,169225525,The Aoca Tokyo Sanno,大田区,35.58395,139.72375,建物全体,12771,2,28,2023-11-16,0.37,14,36,2,Special Economic Zoning Act | 29健生発第11808号
23614845,"【Hiroki Bldg403】 Kamata Cozy apartment,Wi-Fi,Max3",174504697,Hiro,大田区,35.56496,139.70912,建物全体,10643,2,49,2024-04-27,0.65,5,172,14,Special Economic Zoning Act | 28健生発第10454号
23818552,[M]A room for 2~5/Self check in/2min /Free wiFi,40176986,Tomoko,大田区,35.59091,139.68153,一般住宅個室,18571,2,14,2024-03-26,0.19,7,175,1,M130000045
23835331,[M]B room for3/ 2 min!/ /Free Wifi /nearHANEDA,40176986,Tomoko,大田区,35.58958,139.68186,一般住宅個室,7543,2,18,2024-06-03,0.24,7,175,4,M130000045
24324777,[M]C for3/ 2 min /Self check-in / 3 p/Free WIFI,40176986,Tomoko,大田区,35.5913,139.68173,一般住宅個室,7543,2,28,2024-05-22,0.38,7,173,3,M130000045
24678770,品川駅・羽田空港から30分。和のしつらえと木の温もり、オニタビハウス。,128815428,Tanaka,大田区,35.57188,139.72341,一般住宅個室,7000,2,173,2024-06-20,2.34,1,10,37,Special Economic Zoning Act | 30健生発第10028号
25761270,★328HOSTEL&LOUNGE★~2 bed Private room 3~,33960674,Yuka,大田区,35.54853,139.74657,一般住宅個室,6400,1,34,2024-02-12,0.47,5,3,1,Hotels and Inns Business Act | 大田区保健所 | 保生環収第0136号
25920125,[FemaleDorm]Gathering Manga Lovers@Guesthouse,86175034,俊行 Toshiyuki,大田区,35.55262,139.73989,共有部屋,6143,2,33,2024-04-29,0.45,4,74,3,Hotels and Inns Business Act | 大田区保健所 | 保生環第0508号
25924246,[MaleDorm]Manga&GameOtaku@Guesthouse,86175034,俊行 Toshiyuki,大田区,35.55271,139.73965,共有部屋,6143,2,30,2023-09-20,0.41,4,74,1,Hotels and Inns Business Act | 大田区保健所 | 保生環第0508号
25955272,[TripleRoom]Manga&GameOtaku@Guesthouse,86175034,俊行 Toshiyuki,大田区,35.55281,139.74126,共有部屋,18429,1,4,2024-04-03,0.06,4,82,1,Hotels and Inns Business Act | 大田区保健所 | 保生環第0508号
26053870,★328HOSTEL&LOUNGE★~4 bed Private room 1~,33960674,Yuka,大田区,35.5481071472168,139.74549865722656,一般住宅個室,19333,1,11,2023-06-25,0.16,5,7,0,Hotels and Inns Business Act | 大田区保健所 | 保生環収第0136号
26308123,"E!2 min fr sta/near HND, Self Check In/Japan Airt",40176986,Tomoko,大田区,35.58971,139.67999,一般住宅個室,16571,2,4,2024-03-29,0.06,7,176,1,M130000045
26379390,★328HOSTEL&LOUNGE★4bed share dorm's Female only,33960674,Yuka,大田区,35.5481071472168,139.74549865722656,共有部屋,4414,1,132,2024-06-25,1.83,5,8,22,Hotels and Inns Business Act | 大田区保健所 | 保生環収第0136号
28528222,[REST]Close to Haneda Airport/Double /Comfortable,195984871,Qi,大田区,35.55998,139.73654,建物全体,7571,1,227,2022-11-26,3.28,9,119,0,Special Economic Zoning Act | 30健生発第10940号
28529036,[REST]Close to Haneda Airport/Double /Comfortable,195984871,Qi,大田区,35.55959,139.7377,建物全体,7571,1,14,2024-06-06,0.20,9,145,5,Special Economic Zoning Act | 30健生発第10940号
29018139,Classic Western style room in large share house,9203725,Tokyo,大田区,35.59041,139.72779,一般住宅個室,18000,3,3,2024-05-26,0.20,9,178,2,M130032025
29162396,[REST]Close to Haneda Airport/Double /Comfortable,195984871,Qi,大田区,35.55874,139.73718,建物全体,7571,1,13,2024-02-26,0.19,9,131,5,Special Economic Zoning Act | 30健生発第10940号
29162872,[REST Series]Close to Haneda Airport/Double Room,195984871,Qi,大田区,35.56056,139.72934,建物全体,7571,1,21,2023-07-01,0.31,9,123,1,Special Economic Zoning Act | 30健生発第10940号
29260036,90 sec to station. Easy access to the city center!,54795673,Terminal A01,大田区,35.58764,139.7085,建物全体,18844,2,136,2024-06-21,2.10,1,92,48,Special Economic Zoning Act | 30健生発第12245号（大田区）
29635835,Near Haneda Airport! Shinagawa/Yokohama/Max4/#A,135149219,Yuka,大田区,35.55015,139.75141,一般住宅個室,16247,1,68,2024-06-15,1.02,4,68,38,Hotels and Inns Business Act | 大田区保健所 | 保生環第0258号
29637766,Near Haneda Airport! Shinagawa/Yokohama/Max4/#B,135149219,Yuka,大田区,35.54843,139.74973,一般住宅個室,16684,1,33,2024-04-07,0.48,4,67,12,Hotels and Inns Business Act | 大田区保健所 | 保生環第0258号
29637940,Near Haneda Airport! Shinagawa/Yokohama/Max6/#C,135149219,Yuka,大田区,35.54943,139.7518,一般住宅個室,19769,1,128,2024-06-29,1.89,4,60,50,Hotels and Inns Business Act | 大田区保健所 | 保生環第0258号
29638034,Near Haneda Airport! Shinagawa/Yokohama/Max4/#D,135149219,Yuka,大田区,35.54798,139.75175,一般住宅個室,16223,1,53,2024-06-19,0.81,4,75,34,Hotels and Inns Business Act | 大田区保健所 | 保生環第0258号
29665054,[REST]Close to Haneda Airport/Double /Comfortable,195984871,Qi,大田区,35.5585,139.73873,建物全体,7571,1,23,2024-03-03,0.34,9,118,7,Special Economic Zoning Act | 30健生発第10940号
29927830,Haneda Homestay. Twin room.,40468635,Clint,大田区,35.55162,139.73557,一般住宅個室,6000,6,8,2024-06-27,0.12,3,108,5,M130006683
30171315,5minwalk Sta/6min HNDairport/2Bath/Netflix/KoiFish,59551877,Harvey & Lei,大田区,35.55283,139.7277,建物全体,41429,3,145,2024-06-25,2.17,8,232,43,Special Economic Zoning Act | 30健生発第12081号
30237257,[REST]Close to Haneda Airport/Delux Double Room,195984871,Qi,大田区,35.56028,139.73837,建物全体,12286,1,1,2019-04-28,0.02,9,94,0,Special Economic Zoning Act | 30健生発第10940号
30298509,[REST]Close to Haneda Airport/FamilyRoom/3 ppl,195984871,Qi,大田区,35.55859,139.73717,建物全体,16429,1,7,2024-04-26,0.12,9,97,1,Special Economic Zoning Act | 30健生発第10940号
30801311,8min to Kamata st  fm Haneda by train/whole house,230434710,Koji,大田区,35.55671,139.72094,建物全体,13963,2,51,2024-05-27,0.78,1,195,15,Special Economic Zoning Act | 30健生発第12116号
31269024,[REST]Close to Haneda Airport/Family Room/Max 5ppl,195984871,Qi,大田区,35.55903,139.73876,建物全体,20286,1,0,,,9,77,0,Special Economic Zoning Act | 30健生発第10940号
31774199,【8 person room】Family room（A type）,82937453,Beagle Tokyo,大田区,35.55049,139.74107,一般住宅個室,56571,1,20,2023-10-29,0.33,7,354,1,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
31980137,【5 person room】Family room（B type）,82937453,Beagle Tokyo,大田区,35.55049,139.74107,一般住宅個室,35429,1,13,2024-06-23,0.21,7,338,5,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
32037125,【6 person room】Family room（C type）,82937453,Beagle Tokyo,大田区,35.55049,139.74107,一般住宅個室,42571,1,7,2024-05-26,0.11,7,341,2,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
32417715,ワンフロア貸切,221133218,Wei,大田区,35.60662,139.69409,建物全体,14571,2,16,2024-04-02,0.25,1,90,6,M130008912
32720971,[M]Whole charter 6LDK 16 people or more good place,40176986,Tomoko,大田区,35.59158,139.67985,建物全体,59714,3,16,2023-01-27,0.25,7,265,0,M130000045
32726005,Max 11 people 90m2 Spacious 3 Bedroom House,242854489,Yume Corporation,大田区,35.55637,139.72667,建物全体,24000,2,101,2024-06-23,1.59,1,100,37,Special Economic Zoning Act | 30建生発第12588号
32925457,【東京羽田别墅】車站步行5分／靠近羽田／直達淺草・橫濱・成田／最大11人,36589522,啟維Kei,大田区,35.5566,139.72995,建物全体,22484,2,49,2024-06-29,0.82,1,115,12,M130039612
33319004,[REST Haneda] Close to Haneda Airport/Triple Room,195984871,Qi,大田区,35.55966,139.7376,建物全体,12143,1,0,,,9,106,0,Special Economic Zoning Act | 30健生発第10940号
33368225,"Next to Haneda Airport, 5 min walk from station",148075999,Aya,大田区,35.54682,139.74915,建物全体,6657,1,59,2024-06-22,0.92,1,85,5,M130015131
33953236,5 minutes from Haneda Airport Japanese houses,33960674,Yuka,大田区,35.54816436767578,139.7460479736328,建物全体,41786,1,28,2024-05-04,0.46,5,54,15,Hotels and Inns Business Act | 大田区保険所 | 保生環収第0136号
34002134,Haneda Homestay. Loft room,40468635,Clint,大田区,35.55042,139.73605,一般住宅個室,4500,30,13,2024-06-17,0.22,3,202,4,M130006683
35242644,【Monthly】Near Haneda! 7PPL! 2LDK 49㎡! 1 min to STN,265340936,Plays,大田区,35.56195,139.70138,建物全体,15000,30,65,2024-02-24,1.06,2,197,4,M130017075
35942224,【Bunk bed】Cradle Male,82937453,Beagle Tokyo,大田区,35.550488,139.741074,共有部屋,5857,1,10,2024-04-27,0.17,7,361,6,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
35942999,【Bunk bed】Cradle Female,82937453,Beagle Tokyo,大田区,35.550488,139.741074,共有部屋,5857,1,87,2024-06-05,1.47,7,361,56,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
35943414,【Single bed】Comfort Cradle Male,82937453,Beagle Tokyo,大田区,35.550488,139.741074,共有部屋,6857,1,11,2024-05-27,0.20,7,361,9,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
35949925,【Single bed】Comfort Cradle Female,82937453,Beagle Tokyo,大田区,35.550488,139.741074,共有部屋,6857,1,19,2024-05-09,2.24,7,361,19,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0049号
36036491,羽田空港２駅2分！駅から近い広々空間の宿　delamoroom305（2泊以上）は長期にも最適。,271108573,Nanbu,大田区,35.5482,139.7467,一般住宅個室,7357,2,50,2024-06-13,1.29,2,73,26,Special Economic Zoning Act | 31 健生発第 11406 号
36531960,The Owl House,274421264,Owl House,大田区,35.552,139.71963,建物全体,8500,2,28,2024-05-27,0.47,1,294,16,Special Economic Zoning Act | 31健生発第10781号
36643765,[2BR] Direct HND&Tokyo sta./faced Park/Free WIfi,275420344,悠紀,大田区,35.58686065673828,139.7314453125,建物全体,21103,2,110,2024-05-31,1.84,2,161,46,Special Economic Zoning Act | 5健生発第11954号
37253894,羽田空港2駅2分！駅から近い広々空間の宿　delamoroom401はshort tripに最適。,271108573,Nanbu,大田区,35.5482,139.7467,一般住宅個室,7200,1,82,2024-06-27,1.46,2,83,44,M130020135
37514720,SG HOUSE Tokyo Ota RoomA /Zoshiki station 2minute,283157058,YUMIKO&YASUTAKA(Yas),大田区,35.55105,139.71376,建物全体,12390,2,83,2024-05-25,1.46,4,178,25,Special Economic Zoning Act | 31健生発第11404号
37587973,"Haneda Airport(HND) 6 min by train, Twin room!#101",139071677,Minako,大田区,35.553673,139.735477,建物全体,15907,1,50,2024-05-28,0.89,5,179,22,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0076号
37589313,"Haneda Airport(HND) 6 min by train, twin room!#201",139071677,Minako,大田区,35.553673,139.735477,建物全体,15907,1,27,2024-05-18,0.48,5,176,9,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0076号
37589713,"Haneda Airport(HND) 6 min by train, twin room!#202",139071677,Minako,大田区,35.553673,139.735477,建物全体,16029,1,45,2024-06-26,0.79,5,178,17,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0076号
37643074,"Haneda Airport(HND) 6 min by train, Single#203",139071677,Minako,大田区,35.553673,139.735477,建物全体,14207,1,31,2024-01-19,0.55,5,176,9,Hotels and Inns Business Act | 東京都　大田区保健所 | 第保生環第0076号
37643690,"Haneda Airport(HND) 6 min by train, Twin room!#102",139071677,Minako,大田区,35.553673,139.735477,建物全体,15907,1,24,2024-04-08,0.42,5,179,8,Hotels and Inns Business Act | 東京都大田区保健所長　西田みちよ | 保生環第0076号
37929867,6min HND airport/7min Sta./2Toilet/Wi-Fi,59551877,Harvey & Lei,大田区,35.56186,139.72942,建物全体,26714,3,94,2024-06-19,1.62,8,187,40,Special Economic Zoning Act | 5健生発第11329号
38076247,Haneda Homestay. Double room.,40468635,Clint,大田区,35.55261,139.73472,一般住宅個室,5000,30,7,2024-05-24,0.13,3,176,5,M130006683
38224427,Tokyo Vintage Designer's house : 11 min to Haneda,187036559,Mizuki,大田区,35.57621,139.73377,建物全体,8500,3,28,2024-04-04,0.59,1,31,11,M130022934
38248569,★328HOSTEL★ 4bed share dorm's 2 people Female only,33960674,Yuka,大田区,35.54861,139.74645,共有部屋,7286,1,4,2024-06-08,0.77,5,3,4,Hotels and Inns Business Act | 大田区保健所 | 保生環収第0136号
38733282,6min from Sta. | 2LDK | Long-term stay | Worcation,296207806,Jan,大田区,35.57497,139.72952,建物全体,,2,114,2024-06-17,2.00,1,288,32,Special Economic Zoning Act | 31健生発第11500号
39020842,SG HOUSE Tokyo Ota RoomB /Zoshiki station 2minute,283157058,YUMIKO&YASUTAKA(Yas),大田区,35.55103,139.715,建物全体,11971,2,71,2024-06-09,1.25,4,173,23,Special Economic Zoning Act | 31健生発第11404号
39170202,人が少ない静かな住宅街_羽田空港アクセス抜群、伝統の和室とモダンな洋室両方楽しめる_ゆったり47平米,300489871,立東,大田区,35.580621199433004,139.72964134295896,建物全体,18714,2,51,2024-05-18,0.90,1,12,21,Special Economic Zoning Act | 31健生発第　11585号
39178907,[3BR] Direct HND&Tokyo sta./faced Park/Free WIfi,275420344,悠紀,大田区,35.586605072021484,139.73141479492188,建物全体,26451,2,33,2024-05-16,0.58,2,92,18,Special Economic Zoning Act | 5健生発第11954号
39187364,"Japanese traditional home, easy access Every TOKYO",57032843,Aki,大田区,35.57385,139.73288,建物全体,65000,2,12,2021-12-27,0.21,1,344,0,Special Economic Zoning Act | 31健生発第11444号
39731737,"Near from Haneda/Keikyu/JRkamata ""YU'S HOUSE""",261941361,ラクスマン,大田区,35.5614,139.72012,建物全体,48286,2,10,2024-04-12,0.19,1,292,3,Special Economic Zoning Act | 31 健生発第　11609 号
39761312,1min ->Omorikaigan Sta./Double room smoking/WiFi,302841604,Tmark City Hotel Tokyo Omori,大田区,35.58793,139.73563,一般住宅個室,,1,6,2023-06-23,0.11,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39761661,1min -> Omori Coast Station Double Smoking/WiFi,302841604,Tmark City Hotel Tokyo Omori,大田区,35.58624,139.7369,一般住宅個室,,1,1,2022-11-15,0.05,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39761789,1 min ＞ OmoriCoast Station] Twin smoking・WiFi,302841604,Tmark City Hotel Tokyo Omori,大田区,35.58804,139.73724,一般住宅個室,,1,0,,,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39762120,"1 min > OmoriCoast Station Superior Twin, Smoking/",302841604,Tmark City Hotel Tokyo Omori,大田区,35.58822,139.73666,一般住宅個室,,1,0,,,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39762160,"1 min > OmoriCoast Station Superior Twin, Non Smok",302841604,Tmark City Hotel Tokyo Omori,大田区,35.58642,139.73534,一般住宅個室,,1,0,,,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39762274,1 min > OmoriCoast Station No-type Smoking Wi-Fi,302841604,Tmark City Hotel Tokyo Omori,大田区,35.58707,139.7375,一般住宅個室,,1,0,,,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39762334,1min > OmoriCoast St No-type room NoSmoking/Wi-Fi,302841604,Tmark City Hotel Tokyo Omori,大田区,35.58617,139.73723,一般住宅個室,,1,0,,,10,0,0,Hotels and Inns Business Act | 大田区保健所長 | 保生環第0072号
39957415,HANEDA airport | 一軒家貸切 | 羽田空港近郊 | 大鳥居駅 徒歩9分 | 東京観光,70095678,Michiya,大田区,35.54687,139.74193,建物全体,12354,2,73,2024-06-26,1.33,1,127,31,Special Economic Zoning Act | 31健生発第11849号
40094177,2 min walk Sta./11 min HNDairport/1st Floor/Wi-Fi,59551877,Harvey & Lei,大田区,35.57162,139.73331,建物全体,,3,85,2024-06-21,1.52,8,191,43,Special Economic Zoning Act | ５健生発第10718号
40108720,2 min walk Sta./11 min HNDairport/2nd Floor,59551877,Harvey & Lei,大田区,35.5734,139.73338,建物全体,15143,3,63,2024-06-24,1.13,8,235,32,Special Economic Zoning Act | ５健生発第10718号
40183055,"★New House in very local town,13mins to Shinagawa★",305151646,Shoto,大田区,35.54977,139.72092,建物全体,17589,6,53,2024-06-27,0.99,4,223,12,Special Economic Zoning Act | 31健生発第10338号
40185104,"☆New House in very local town,13mins to Shinagawa☆",305151646,Shoto,大田区,35.55159,139.71965,建物全体,17866,6,46,2024-06-28,0.83,4,239,21,Special Economic Zoning Act | 31健生発第10337号
40621916,【15 min to Haneda Airport】Max12 people／92㎡・3LDK,219609611,Akiko,大田区,35.5500602722168,139.7144317626953,建物全体,51371,1,287,2024-06-20,5.31,9,153,47,Special Economic Zoning Act | 2健生発第10195号
40848135,6min to Sta. Spacious Japanese style rooms PPX16！,317921012,Koji,大田区,35.57575,139.73159,建物全体,,2,12,2020-04-01,0.22,1,0,0,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0376号
41387545,Homies House at Kamata ST/ Near Haneda Airport !,325492002,一馬,大田区,35.55949,139.72882,建物全体,18468,2,57,2024-06-11,1.11,1,49,22,Special Economic Zoning Act | 31 健生発第 11763 号
41416329,1A-8min toHND/Natural Basic/70m2/Family room,325810805,Eims,大田区,35.55644354728098,139.7273737764405,建物全体,25894,3,31,2023-12-31,0.60,22,94,7,Special Economic Zoning Act | 31健生発第12117号
41444730,2A：8min to Shinagawa/70m2 for 6p/family room/2LDK,325810805,Eims,大田区,35.55644354728098,139.7273737764405,建物全体,22963,3,25,2024-05-02,0.48,22,79,9,Special Economic Zoning Act | 31健生発第12117号
41445009,2B 8min to Shinagawa/Max4p/70m2/ 2LDK,325810805,Eims,大田区,35.55644354728098,139.7273737764405,建物全体,25894,3,17,2024-05-29,0.35,22,85,5,Special Economic Zoning Act | 31健生発第12117号
41445172,3C：8min from HND/Max6p/70m2/3 BR【Reopening】,325810805,Eims,大田区,35.55644354728098,139.7273737764405,建物全体,25894,3,9,2023-12-30,0.23,22,44,3,Special Economic Zoning Act | 31健生発第12117号
41445375,4B: HND from 8 min /Max 6 p/70m2 Family room/3 BR,325810805,Eims,大田区,35.55644354728098,139.7273737764405,建物全体,25894,3,36,2024-05-22,0.70,22,45,12,Special Economic Zoning Act | 31健生発第12117号
41459852,Newly built/Close to Haneda/3 min walk from Sta.,245921103,"Sakura Stay,",大田区,35.55265,139.73987,建物全体,13000,2,111,2024-06-23,2.07,4,27,39,Special Economic Zoning Act | 31健生発第12208号
41649580,1B：8min to Shinagawa/70m2 family room/Free wifi,325810805,Eims,大田区,35.55644354728098,139.7273737764405,建物全体,25894,3,40,2024-05-20,0.77,22,96,8,Special Economic Zoning Act | 31健生発第12203号
41649683,2C：8min from HND/outdoor style 70m2/Max4pax/2BR,325810805,Eims,大田区,35.55644354728098,139.7273737764405,建物全体,25894,3,41,2024-05-14,0.79,22,86,10,Special Economic Zoning Act | 31健生発第12203号
41649781,2D：8min to Shinagawa/70m2 family room [Max 4 pax],325810805,Eims,大田区,35.55644354728098,139.7273737764405,建物全体,25894,3,26,2024-05-20,0.50,22,83,6,Special Economic Zoning Act | 31健生発第12203号
